participant_id,week,program,age_group,community,baseline_habit_strength,convenience,social_norm,environmental_fit,motivation,competing_demands,habit_persistence,feedback_visibility,incentive_active,support_quality,life_event,engagement_score,activity_count,self_report_adoption
9,19,recycling,18-25,urban,0.581,0.661,0.919,0.59,0.616,0.673,0.947,0.246,0,0.732,0,0.662,9,1
9,20,recycling,18-25,urban,0.581,0.661,0.919,0.59,0.646,0.713,0.947,0.234,0,0.714,0,0.646,5,1
9,21,recycling,18-25,urban,0.581,0.661,0.919,0.59,0.598,0.676,0.947,0.222,0,0.696,0,0.624,2,1
9,22,recycling,18-25,urban,0.581,0.661,0.919,0.59,0.626,0.71,0.947,0.21,0,0.678,0,0.589,2,0
9,23,recycling,18-25,urban,0.581,0.661,0.919,0.59,0.598,0.683,0.947,0.198,0,0.66,0,0.567,8,1
9,24,recycling,18-25,urban,0.581,0.661,0.919,0.59,0.596,0.723,0.947,0.186,0,0.642,0,0.572,7,1
10,1,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.9,0.208,0.526,0.461,1,0.673,0,0.513,5,1
10,2,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.899,0.245,0.526,0.461,1,0.673,0,0.643,9,1
10,3,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.875,0.271,0.526,0.461,1,0.673,0,0.74,10,1
10,4,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.919,0.221,0.526,0.461,1,0.673,0,0.795,6,1
10,5,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.882,0.251,0.526,0.461,1,0.673,0,0.818,7,1
10,6,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.852,0.26,0.526,0.461,1,0.673,0,0.815,6,1
10,7,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.904,0.224,0.526,0.461,1,0.673,0,0.817,3,1
10,8,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.864,0.254,0.526,0.461,1,0.673,0,0.827,12,1
10,9,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.859,0.286,0.526,0.461,0,0.673,0,0.837,8,1
10,10,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.862,0.303,0.526,0.461,0,0.673,0,0.838,8,1
10,11,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.862,0.227,0.526,0.461,0,0.655,0,0.827,9,1
10,12,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.847,0.203,0.526,0.461,0,0.637,0,0.816,11,1
10,13,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.799,0.229,0.526,0.449,0,0.619,0,0.806,6,1
10,14,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.811,0.231,0.526,0.437,0,0.601,0,0.789,8,1
10,15,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.811,0.257,0.526,0.425,0,0.583,0,0.786,8,1
10,16,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.823,0.23,0.526,0.413,0,0.565,0,0.766,4,1
10,17,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.793,0.273,0.526,0.401,0,0.547,0,0.756,4,1
10,18,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.765,0.304,0.526,0.389,0,0.529,0,0.772,5,1
10,19,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.776,0.205,0.526,0.377,0,0.511,0,0.774,3,1
10,20,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.784,0.224,0.526,0.365,0,0.493,0,0.768,6,1
10,21,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.756,0.256,0.526,0.353,0,0.475,0,0.764,5,1
10,22,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.781,0.276,0.526,0.341,0,0.457,0,0.738,5,1
10,23,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.75,0.269,0.526,0.329,0,0.439,0,0.729,9,1
10,24,fitness,41-60,urban,0.302,0.668,0.368,0.278,0.716,0.243,0.526,0.317,0,0.421,0,0.706,8,1
11,1,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.331,0.744,0.822,0.407,1,0.448,0,0.57,6,1
11,2,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.231,0.701,0.822,0.407,1,0.448,0,0.592,7,1
11,3,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.238,0.722,0.822,0.407,1,0.448,0,0.612,4,1
11,4,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.28,0.713,0.822,0.407,1,0.448,0,0.608,3,1
11,5,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.221,0.704,0.822,0.407,1,0.448,0,0.627,6,1
11,6,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.215,0.746,0.822,0.407,1,0.448,0,0.607,3,1
11,7,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.175,0.691,0.822,0.407,1,0.448,0,0.613,8,1
11,8,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.214,0.722,0.822,0.407,1,0.448,0,0.585,4,1
11,9,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.215,0.731,0.822,0.407,0,0.448,0,0.545,8,0
11,10,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.199,0.718,0.822,0.407,0,0.448,0,0.532,5,1
11,11,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.2,0.737,0.822,0.407,0,0.43,0,0.502,8,0
11,12,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.18,0.707,0.822,0.407,0,0.412,0,0.484,4,0
11,13,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.143,0.707,0.822,0.395,0,0.394,0,0.477,3,0
11,14,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.192,0.69,0.822,0.383,0,0.376,0,0.461,4,0
11,15,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.162,0.646,0.822,0.371,0,0.358,0,0.44,2,0
11,16,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.148,0.723,0.822,0.359,0,0.34,0,0.419,5,0
11,17,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.14,0.685,0.822,0.347,0,0.322,0,0.409,3,0
11,18,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.15,0.713,0.822,0.335,0,0.304,0,0.386,6,0
11,19,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.109,0.706,0.822,0.323,0,0.286,0,0.376,11,0
11,20,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.069,0.653,0.822,0.311,0,0.268,0,0.355,5,0
11,21,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.116,0.711,0.822,0.299,0,0.25,0,0.354,7,0
11,22,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.099,0.717,0.822,0.287,0,0.232,0,0.351,5,0
11,23,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.101,0.703,0.822,0.275,0,0.214,0,0.325,1,0
11,24,recycling,41-60,rural,0.516,0.851,0.279,0.45,0.078,0.713,0.822,0.263,0,0.196,0,0.316,4,0
12,1,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.88,0.7,0.585,0.641,1,0.606,0,0.596,7,1
12,2,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.865,0.727,0.585,0.641,1,0.606,0,0.664,5,1
12,3,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.825,0.783,0.585,0.641,1,0.606,0,0.671,8,1
12,4,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.832,0.762,0.585,0.641,1,0.606,0,0.707,10,1
12,5,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.858,0.685,0.585,0.641,1,0.606,0,0.701,5,1
12,6,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.793,0.731,0.585,0.641,1,0.606,0,0.713,5,1
12,7,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.825,0.734,0.585,0.641,1,0.606,0,0.728,6,1
12,8,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.807,0.745,0.585,0.641,1,0.606,0,0.727,8,1
12,9,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.789,0.719,0.585,0.641,0,0.606,0,0.734,6,1
12,10,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.829,0.939,0.585,0.641,0,0.606,1,0.656,4,1
12,11,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.738,0.942,0.585,0.641,0,0.588,0,0.627,3,1
12,12,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.754,0.947,0.585,0.641,0,0.57,0,0.588,16,1
12,13,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.752,0.908,0.585,0.629,0,0.552,0,0.564,7,1
12,14,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.769,0.909,0.585,0.617,0,0.534,0,0.551,4,1
12,15,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.748,0.868,0.585,0.605,0,0.516,0,0.529,6,0
12,16,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.794,0.884,0.585,0.593,0,0.498,0,0.481,4,0
12,17,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.71,0.924,0.585,0.581,0,0.48,0,0.456,7,0
12,18,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.711,0.911,0.585,0.569,0,0.462,0,0.427,5,0
12,19,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.716,0.934,0.585,0.557,0,0.444,0,0.409,5,0
12,20,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.731,0.929,0.585,0.545,0,0.426,0,0.381,6,0
12,21,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.72,0.924,0.585,0.533,0,0.408,0,0.371,6,0
12,22,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.679,0.902,0.585,0.521,0,0.39,0,0.377,6,0
12,23,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.721,0.907,0.585,0.509,0,0.372,0,0.341,7,0
12,24,recycling,18-25,urban,0.48,0.29,0.509,0.145,0.636,0.903,0.585,0.497,0,0.354,0,0.326,3,0
13,1,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.321,0.225,0.729,0.34,1,0.065,0,0.816,13,1
13,2,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.373,0.186,0.729,0.34,1,0.065,0,0.778,9,1
13,3,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.253,0.188,0.729,0.34,1,0.065,0,0.766,3,1
13,4,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.294,0.194,0.729,0.34,1,0.065,0,0.739,8,1
13,5,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.305,0.241,0.729,0.34,1,0.065,0,0.724,5,1
13,6,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.259,0.201,0.729,0.34,1,0.065,0,0.733,5,1
13,7,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.255,0.179,0.729,0.34,1,0.065,0,0.733,5,1
13,8,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.237,0.245,0.729,0.34,1,0.065,0,0.71,5,1
13,9,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.223,0.16,0.729,0.34,0,0.065,0,0.729,7,1
13,10,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.261,0.203,0.729,0.34,0,0.065,0,0.695,5,1
13,11,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.211,0.168,0.729,0.34,0,0.047,0,0.658,12,1
13,12,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.27,0.19,0.729,0.34,0,0.029,0,0.663,7,1
13,13,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.181,0.168,0.729,0.328,0,0.011,0,0.666,11,1
13,14,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.229,0.198,0.729,0.316,0,0.0,0,0.624,6,1
13,15,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.206,0.15,0.729,0.304,0,0.0,0,0.615,5,1
13,16,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.199,0.17,0.729,0.292,0,0.0,0,0.594,2,1
13,17,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.168,0.199,0.729,0.28,0,0.0,0,0.583,8,0
13,18,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.208,0.243,0.729,0.268,0,0.0,0,0.586,10,1
13,19,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.199,0.186,0.729,0.256,0,0.0,0,0.571,9,1
13,20,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.171,0.19,0.729,0.244,0,0.0,0,0.569,5,1
13,21,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.165,0.203,0.729,0.232,0,0.0,0,0.577,6,1
13,22,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.165,0.223,0.729,0.22,0,0.0,0,0.563,6,1
13,23,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.147,0.186,0.729,0.208,0,0.0,0,0.549,12,0
13,24,recycling,41-60,urban,0.867,0.838,0.919,0.094,0.132,0.214,0.729,0.196,0,0.0,0,0.512,2,0
14,1,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.637,0.871,0.707,0.49,1,0.817,0,0.665,8,1
14,2,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.612,0.746,0.707,0.49,1,0.817,0,0.735,4,1
14,3,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.638,0.727,0.707,0.49,1,0.817,0,0.762,14,1
14,4,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.597,0.803,0.707,0.49,1,0.817,0,0.769,3,1
14,5,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.6,0.745,0.707,0.49,1,0.817,0,0.798,4,1
14,6,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.608,0.718,0.707,0.49,1,0.817,0,0.803,7,1
14,7,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.621,0.757,0.707,0.49,1,0.817,0,0.821,5,1
14,8,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.597,0.818,0.707,0.49,1,0.817,0,0.834,7,1
14,9,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.599,0.982,0.707,0.49,0,0.817,1,0.794,5,1
14,10,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.585,0.948,0.707,0.49,0,0.817,0,0.771,9,1
14,11,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.55,0.961,0.707,0.49,0,0.799,0,0.747,10,1
14,12,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.541,0.923,0.707,0.49,0,0.781,0,0.719,5,1
14,13,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.535,0.97,0.707,0.478,0,0.763,0,0.71,7,1
14,14,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.52,0.943,0.707,0.466,0,0.745,0,0.68,6,1
14,15,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.571,0.941,0.707,0.454,0,0.727,0,0.654,7,1
14,16,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.529,0.948,0.707,0.442,0,0.709,0,0.602,3,1
14,17,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.499,0.918,0.707,0.43,0,0.691,0,0.609,4,1
14,18,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.531,0.961,0.707,0.418,0,0.673,0,0.588,7,1
14,19,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.498,0.939,0.707,0.406,0,0.655,0,0.567,5,0
14,20,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.499,0.962,0.707,0.394,0,0.637,0,0.516,4,0
14,21,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.472,0.933,0.707,0.382,0,0.619,0,0.526,3,0
14,22,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.497,0.96,0.707,0.37,0,0.601,0,0.476,2,0
14,23,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.436,1.0,0.707,0.358,0,0.583,0,0.461,8,1
14,24,recycling,18-25,suburban,0.551,0.816,0.942,0.672,0.447,0.938,0.707,0.346,0,0.565,0,0.465,4,0
15,1,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.691,0.621,0.929,0.314,1,0.618,0,0.758,6,1
15,2,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.688,0.604,0.929,0.314,1,0.618,0,0.779,6,1
15,3,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.698,0.644,0.929,0.314,1,0.618,0,0.794,9,1
15,4,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.704,0.619,0.929,0.314,1,0.618,0,0.792,12,1
15,5,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.665,0.582,0.929,0.314,1,0.618,0,0.787,9,1
15,6,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.694,0.581,0.929,0.314,1,0.618,0,0.808,7,1
15,7,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.66,0.559,0.929,0.314,1,0.618,0,0.803,7,1
15,8,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.642,0.654,0.929,0.314,1,0.618,0,0.803,4,1
15,9,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.659,0.578,0.929,0.314,0,0.618,0,0.765,7,1
15,10,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.647,0.587,0.929,0.314,0,0.618,0,0.767,7,1
15,11,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.651,0.589,0.929,0.314,0,0.6,0,0.733,3,1
15,12,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.643,0.624,0.929,0.314,0,0.582,0,0.728,12,1
15,13,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.652,0.602,0.929,0.302,0,0.564,0,0.722,7,1
15,14,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.63,0.637,0.929,0.29,0,0.546,0,0.708,7,1
15,15,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.577,0.65,0.929,0.278,0,0.528,0,0.703,8,1
15,16,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.61,0.578,0.929,0.266,0,0.51,0,0.729,5,1
15,17,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.562,0.558,0.929,0.254,0,0.492,0,0.697,7,1
15,18,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.564,0.638,0.929,0.242,0,0.474,0,0.705,8,1
15,19,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.575,0.609,0.929,0.23,0,0.456,0,0.679,2,1
15,20,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.554,0.628,0.929,0.218,0,0.438,0,0.642,10,1
15,21,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.588,0.623,0.929,0.206,0,0.42,0,0.644,6,1
15,22,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.515,0.566,0.929,0.194,0,0.402,0,0.627,9,1
15,23,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.559,0.596,0.929,0.182,0,0.384,0,0.624,7,1
15,24,fitness,41-60,suburban,0.747,0.736,0.622,0.328,0.559,0.585,0.929,0.17,0,0.366,0,0.61,5,1
16,1,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.614,0.759,0.21,0.362,1,0.676,0,0.504,5,0
16,2,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.564,0.754,0.21,0.362,1,0.676,0,0.632,8,1
16,3,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.48,0.775,0.21,0.362,1,0.676,0,0.706,9,1
16,4,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.574,0.739,0.21,0.362,1,0.676,0,0.766,9,1
16,5,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.538,0.77,0.21,0.362,1,0.676,0,0.815,11,1
16,6,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.513,0.705,0.21,0.362,1,0.676,0,0.823,7,1
16,7,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.547,0.78,0.21,0.362,1,0.676,0,0.836,4,1
16,8,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.512,0.789,0.21,0.362,1,0.676,0,0.828,7,1
16,9,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.487,0.743,0.21,0.362,0,0.676,0,0.811,3,1
16,10,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.476,0.74,0.21,0.362,0,0.676,0,0.782,7,1
16,11,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.499,0.801,0.21,0.362,0,0.658,0,0.77,6,1
16,12,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.517,0.762,0.21,0.362,0,0.64,0,0.77,9,1
16,13,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.49,0.764,0.21,0.35,0,0.622,0,0.749,7,1
16,14,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.437,0.891,0.21,0.338,0,0.604,1,0.729,7,1
16,15,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.445,0.941,0.21,0.326,0,0.586,0,0.703,3,1
16,16,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.435,0.928,0.21,0.314,0,0.568,0,0.684,6,1
16,17,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.474,0.995,0.21,0.302,0,0.55,0,0.643,5,1
16,18,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.421,0.937,0.21,0.29,0,0.532,0,0.632,9,1
16,19,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.458,0.912,0.21,0.278,0,0.514,0,0.636,4,1
16,20,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.429,0.918,0.21,0.266,0,0.496,0,0.631,8,1
16,21,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.407,0.924,0.21,0.254,0,0.478,0,0.602,4,0
16,22,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.413,0.956,0.21,0.242,0,0.46,0,0.58,4,1
16,23,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.385,0.897,0.21,0.23,0,0.442,0,0.559,9,1
16,24,digital_wellbeing,18-25,rural,0.299,0.491,0.474,0.702,0.41,0.971,0.21,0.218,0,0.424,0,0.573,0,1
17,1,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.64,0.685,0.474,0.204,1,0.673,0,0.432,2,0
17,2,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.68,0.701,0.474,0.204,1,0.673,0,0.556,3,1
17,3,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.679,0.663,0.474,0.204,1,0.673,0,0.659,4,1
17,4,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.636,0.68,0.474,0.204,1,0.673,0,0.702,6,1
17,5,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.6,0.67,0.474,0.204,1,0.673,0,0.744,6,1
17,6,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.604,0.694,0.474,0.204,1,0.673,0,0.775,9,1
17,7,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.577,0.724,0.474,0.204,1,0.673,0,0.745,16,1
17,8,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.586,0.664,0.474,0.204,1,0.673,0,0.777,10,1
17,9,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.53,0.671,0.474,0.204,0,0.673,0,0.784,5,1
17,10,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.565,0.695,0.474,0.204,0,0.673,0,0.778,5,1
17,11,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.528,0.673,0.474,0.204,0,0.655,0,0.764,8,1
17,12,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.559,0.714,0.474,0.204,0,0.637,0,0.734,7,1
17,13,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.575,0.703,0.474,0.192,0,0.619,0,0.701,12,1
17,14,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.529,0.717,0.474,0.18,0,0.601,0,0.695,6,1
17,15,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.503,0.689,0.474,0.168,0,0.583,0,0.701,7,1
17,16,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.54,0.706,0.474,0.156,0,0.565,0,0.704,9,1
17,17,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.463,0.695,0.474,0.144,0,0.547,0,0.685,5,1
17,18,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.511,0.663,0.474,0.132,0,0.529,0,0.683,5,1
17,19,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.53,0.669,0.474,0.12,0,0.511,0,0.675,6,1
17,20,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.489,0.682,0.474,0.108,0,0.493,0,0.69,6,1
17,21,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.511,0.634,0.474,0.096,0,0.475,0,0.681,5,1
17,22,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.449,0.707,0.474,0.084,0,0.457,0,0.689,4,1
17,23,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.481,0.718,0.474,0.072,0,0.439,0,0.644,5,1
17,24,digital_wellbeing,26-40,urban,0.215,0.961,0.671,0.447,0.424,0.734,0.474,0.06,0,0.421,0,0.618,6,1
18,1,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.26,0.306,0.402,0.75,1,0.395,0,0.69,7,1
18,2,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.316,0.309,0.402,0.75,1,0.395,0,0.769,7,1
18,3,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.284,0.27,0.402,0.75,1,0.395,0,0.807,6,1
18,4,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.306,0.243,0.402,0.75,1,0.395,0,0.83,4,1
18,5,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.291,0.269,0.402,0.75,1,0.395,0,0.842,14,1
18,6,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.261,0.239,0.402,0.75,1,0.395,0,0.861,11,1
18,7,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.272,0.297,0.402,0.75,1,0.395,0,0.863,8,1
18,8,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.242,0.2,0.402,0.75,1,0.395,0,0.865,4,1
18,9,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.221,0.256,0.402,0.75,0,0.395,0,0.853,5,1
18,10,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.243,0.283,0.402,0.75,0,0.395,0,0.837,6,1
18,11,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.245,0.241,0.402,0.75,0,0.377,0,0.836,7,1
18,12,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.199,0.289,0.402,0.75,0,0.359,0,0.818,12,1
18,13,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.233,0.281,0.402,0.738,0,0.341,0,0.821,3,1
18,14,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.205,0.278,0.402,0.726,0,0.323,0,0.799,8,1
18,15,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.162,0.267,0.402,0.714,0,0.305,0,0.798,10,1
18,16,digital_wellbeing,26-40,urban,0.555,0.692,0.537,0.741,0.222,0.239,0.402,0.702,0,0.287,0,0.784,3,1
